,model,dataset,epoch,train_AUC,train_ACC,val_AUC,val_ACC,epoch_time,train_precision,train_recall,train_f1,val_precision,val_recall,val_f1
131,MedViT2D,organsmnist,12.0,0.9508393653594892,0.75,0.9519503280029596,0.7,44.814297914505005,0.6813131313131313,0.6856749311294766,0.6744588744588744,0.5084022038567493,0.5727272727272728,0.5127010670488931
132,MedViT2D,organsmnist,13.0,0.9593685262106312,0.675,0.9539798335850967,0.65,44.41989636421204,0.5692640692640693,0.603030303030303,0.5318570318570319,0.5643939393939393,0.553030303030303,0.4978521478521479
133,MedViT2D,organsmnist,14.0,0.9632223027579064,0.625,0.9508656966551702,0.725,44.852303981781006,0.618048618048618,0.5818181818181818,0.5463924963924964,0.6181818181818183,0.6333333333333333,0.5930735930735931
134,MedViT2D,organsmnist,15.0,0.9506257898989636,0.775,0.9400428009638536,0.7,44.43932056427002,0.7307359307359307,0.6484848484848484,0.6693075040901127,0.6638528138528138,0.5924242424242423,0.6124209124209123
135,MedViT2D,organsmnist,16.0,0.9786843923848108,0.8,0.9547683587157272,0.7,44.60356450080872,0.8439393939393939,0.7545454545454546,0.7543446891272978,0.5803030303030303,0.5666666666666667,0.5617604617604617
136,MedViT2D,organsmnist,17.0,0.9674431751831132,0.725,0.943727867675236,0.65,44.90395951271057,0.6257575757575757,0.6606060606060606,0.6045873757336208,0.6061327561327562,0.5848484848484848,0.5465367965367965
137,MedViT2D,organsmnist,18.0,0.97777478455497,0.8,0.9602011265169158,0.75,44.4788658618927,0.7727272727272727,0.7393939393939394,0.7388167388167388,0.5693473193473194,0.6106060606060605,0.5824793388429752
138,MedViT2D,organsmnist,19.0,0.9572374881972404,0.775,0.9332797205165628,0.675,44.75608587265015,0.7683982683982684,0.7393939393939394,0.6939393939393939,0.6401515151515151,0.6045454545454546,0.5936704709431981
139,MedViT2D,organsmnist,20.0,0.9833981442650174,0.875,0.9492636879478984,0.7,44.42111253738403,0.8528138528138527,0.8454545454545456,0.8325563325563327,0.5133805588351043,0.5727272727272728,0.5327310370788632
140,MedViT2D,pathmnist,1.0,0.7945904942456666,0.2,0.7673402698336951,0.25,43.848543643951416,0.1874236874236874,0.1737373737373737,0.1094082588335461,0.1888888888888888,0.1790123456790123,0.1313131313131313
141,MedViT2D,pathmnist,2.0,0.8941537180042928,0.425,0.8537348394517408,0.425,43.0521080493927,0.346031746031746,0.3617364117364117,0.2969203635870301,0.4465608465608465,0.5054673721340388,0.3571428571428571
142,MedViT2D,pathmnist,3.0,0.9004483652472158,0.525,0.906175558745884,0.525,43.13670802116394,0.3907407407407407,0.5094997594997595,0.4195249195249195,0.5041245791245791,0.5954144620811288,0.505800299917947
143,MedViT2D,pathmnist,4.0,0.8945695511787465,0.575,0.8801675408493213,0.525,43.395049810409546,0.5164021164021163,0.5473785473785474,0.5004810004810004,0.4092592592592592,0.5128747795414461,0.4328042328042327
144,MedViT2D,pathmnist,5.0,0.9099422159766988,0.475,0.919375658443204,0.475,43.045523166656494,0.4515873015873015,0.5941558441558441,0.4206870290203623,0.3878306878306878,0.562610229276896,0.4102360602360602
145,MedViT2D,pathmnist,6.0,0.9387471111609044,0.65,0.9253799477109176,0.45,43.05659246444702,0.6201058201058202,0.6307118807118807,0.6222222222222222,0.5432098765432098,0.6229276895943562,0.4516273849607183
146,MedViT2D,pathmnist,7.0,0.940554390267034,0.65,0.924240379692958,0.55,43.14627408981323,0.5592592592592592,0.5750360750360751,0.5319014319014319,0.5278659611992945,0.6834215167548501,0.521885521885522
147,MedViT2D,pathmnist,8.0,0.9250196642438022,0.575,0.9066483350817052,0.45,43.43513894081116,0.4345117845117844,0.5450937950937952,0.4680689680689681,0.4470899470899471,0.5846560846560847,0.4511090761090761
148,MedViT2D,pathmnist,9.0,0.9433302637325623,0.625,0.9379227442688276,0.625,43.34527969360352,0.6124338624338626,0.5737133237133237,0.5342869690695777,0.5910934744268077,0.6019400352733686,0.5436387686387687
149,MedViT2D,pathmnist,10.0,0.9456930829057264,0.65,0.922479872296777,0.525,43.683799028396606,0.5712962962962963,0.6307118807118807,0.5781119465329991,0.558641975308642,0.6289241622574955,0.5412427079093746
150,MedViT2D,pathmnist,11.0,0.9662491616514604,0.625,0.9309046010727156,0.55,43.03672432899475,0.5776353276353277,0.5649350649350651,0.5222222222222223,0.5648148148148148,0.5945326278659612,0.5486504723346829
151,MedViT2D,pathmnist,12.0,0.953522690591656,0.675,0.9302803661204406,0.625,43.02426862716675,0.7061728395061728,0.6500721500721501,0.6342592592592592,0.6457671957671958,0.6844797178130512,0.6020831020831021
152,MedViT2D,pathmnist,13.0,0.9566799473408668,0.75,0.9294339619976292,0.575,42.98483943939209,0.7131313131313131,0.698051948051948,0.6853535353535354,0.5415343915343915,0.6968253968253967,0.5660900827567494
153,MedViT2D,pathmnist,14.0,0.9561222089957722,0.7,0.9183202178115456,0.625,43.160706758499146,0.6047008547008548,0.6424963924963926,0.6079568579568579,0.6227513227513227,0.6871252204585537,0.6201159951159951
154,MedViT2D,pathmnist,15.0,0.9400171390113918,0.575,0.9271897874667608,0.6,42.90284466743469,0.7018518518518518,0.5773208273208273,0.5915343915343915,0.6185185185185185,0.7005291005291006,0.5696450970960776
155,MedViT2D,pathmnist,16.0,0.9685387250042424,0.7,0.9484222052786252,0.675,43.03204298019409,0.7465608465608465,0.716931216931217,0.6372358505691839,0.6759259259259259,0.756084656084656,0.6441619382795853
156,MedViT2D,pathmnist,17.0,0.952695532436912,0.75,0.937551866660026,0.6,43.418447971344,0.7377344877344877,0.6861471861471862,0.6754208754208755,0.6469135802469136,0.7065255731922399,0.6048941798941798
157,MedViT2D,pathmnist,18.0,0.9549011014528256,0.675,0.9498654357983896,0.625,43.23958921432495,0.6172839506172839,0.6323953823953824,0.5751526251526251,0.6415343915343915,0.7350970017636684,0.6264550264550264
158,MedViT2D,pathmnist,19.0,0.9629150117655864,0.7,0.949256252464748,0.675,43.165562868118286,0.5909391534391535,0.5238095238095238,0.5164128053016941,0.6164021164021163,0.7252204585537918,0.6346459096459096
159,MedViT2D,pathmnist,20.0,0.9468871911400648,0.625,0.898362740275254,0.475,43.16528058052063,0.6349206349206349,0.6183261183261184,0.6022417153996101,0.4748677248677249,0.5292768959435626,0.414997964997965
160,MedViT2D,pneumoniamnist,1.0,0.5930735930735931,0.825,0.5327380952380952,0.7,42.93057990074158,0.825,1.0,0.9041095890410958,0.7,1.0,0.8235294117647058
161,MedViT2D,pneumoniamnist,2.0,0.922077922077922,0.825,0.9404761904761904,0.85,42.612327337265015,0.9333333333333332,0.8484848484848485,0.8888888888888888,0.9583333333333334,0.8214285714285714,0.8846153846153846
162,MedViT2D,pneumoniamnist,3.0,0.8701298701298702,0.475,0.9315476190476192,0.475,42.71267819404602,1.0,0.3636363636363636,0.5333333333333333,1.0,0.25,0.4
163,MedViT2D,pneumoniamnist,4.0,0.9177489177489178,0.85,0.9285714285714284,0.85,42.78658628463745,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9230769230769232,0.8571428571428571,0.8888888888888888
164,MedViT2D,pneumoniamnist,5.0,0.9350649350649352,0.85,0.9851190476190476,0.85,42.4787232875824,0.9655172413793104,0.8484848484848485,0.9032258064516128,1.0,0.7857142857142857,0.88
165,MedViT2D,pneumoniamnist,6.0,0.9913419913419914,0.95,0.9672619047619048,0.85,42.84088611602783,0.9696969696969696,0.9696969696969696,0.9696969696969696,0.9583333333333334,0.8214285714285714,0.8846153846153846
166,MedViT2D,pneumoniamnist,7.0,0.9956709956709956,0.925,0.949404761904762,0.8,43.073949337005615,1.0,0.9090909090909092,0.9523809523809524,0.9545454545454546,0.75,0.84
167,MedViT2D,pneumoniamnist,8.0,0.9913419913419914,0.95,0.9851190476190476,0.9,43.15357303619385,0.9428571428571428,1.0,0.9705882352941176,0.9615384615384616,0.8928571428571429,0.925925925925926
168,MedViT2D,pneumoniamnist,9.0,0.9956709956709956,0.95,0.9940476190476192,0.95,42.61215400695801,1.0,0.9393939393939394,0.96875,1.0,0.9285714285714286,0.9629629629629628
169,MedViT2D,pneumoniamnist,10.0,1.0,0.925,0.9910714285714286,0.925,42.63439464569092,0.9166666666666666,1.0,0.9565217391304348,1.0,0.8928571428571429,0.9433962264150944
170,MedViT2D,pneumoniamnist,11.0,1.0,0.975,0.9761904761904762,0.875,42.49427652359009,1.0,0.9696969696969696,0.9846153846153848,0.96,0.8571428571428571,0.9056603773584906
171,MedViT2D,pneumoniamnist,12.0,0.9696969696969696,0.9,0.9821428571428572,0.875,42.720324993133545,1.0,0.8787878787878788,0.935483870967742,1.0,0.8214285714285714,0.9019607843137256
172,MedViT2D,pneumoniamnist,13.0,1.0,0.975,0.9851190476190476,0.875,42.710898876190186,1.0,0.9696969696969696,0.9846153846153848,1.0,0.8214285714285714,0.9019607843137256
173,MedViT2D,pneumoniamnist,14.0,1.0,0.975,0.9851190476190476,0.9,42.72781300544739,0.9705882352941176,1.0,0.9850746268656716,0.9615384615384616,0.8928571428571429,0.925925925925926
174,MedViT2D,pneumoniamnist,15.0,1.0,1.0,0.9910714285714284,0.925,42.52107787132263,1.0,1.0,1.0,1.0,0.8928571428571429,0.9433962264150944
175,MedViT2D,pneumoniamnist,16.0,1.0,1.0,1.0,0.925,42.43003034591675,1.0,1.0,1.0,1.0,0.8928571428571429,0.9433962264150944
176,MedViT2D,pneumoniamnist,17.0,1.0,1.0,0.988095238095238,0.925,42.9108293056488,1.0,1.0,1.0,0.9629629629629628,0.9285714285714286,0.9454545454545454
177,MedViT2D,pneumoniamnist,18.0,1.0,1.0,1.0,0.95,42.59592580795288,1.0,1.0,1.0,1.0,0.9285714285714286,0.9629629629629628
178,MedViT2D,pneumoniamnist,19.0,1.0,0.975,0.9732142857142856,0.925,42.96405053138733,0.9705882352941176,1.0,0.9850746268656716,0.9629629629629628,0.9285714285714286,0.9454545454545454
179,MedViT2D,pneumoniamnist,20.0,1.0,1.0,1.0,0.925,42.41070342063904,1.0,1.0,1.0,1.0,0.8928571428571429,0.9433962264150944
180,MedViT2D,tissuemnist,1.0,0.5945620775884328,0.3416666666666667,0.5861005359544114,0.3,42.63226079940796,0.0702380952380952,0.128784693019344,0.0821139476961394,0.0642857142857142,0.1458333333333333,0.0825098814229249
181,MedViT2D,tissuemnist,2.0,0.7469879596064944,0.325,0.7848968313373607,0.3,41.95753717422485,0.2273892195767195,0.2282708683767872,0.2045238067524889,0.237797619047619,0.2089015151515151,0.2078067765567765
182,MedViT2D,tissuemnist,3.0,0.5888287088210902,0.1416666666666666,0.5687138281020727,0.1,41.945680379867554,0.2332698946622997,0.1362121530698065,0.0904463348057041,0.13671875,0.1051136363636363,0.0416666666666666
183,MedViT2D,tissuemnist,4.0,0.8161051969677836,0.5,0.7071451404521625,0.375,42.38381552696228,0.3007721445221445,0.319502996215307,0.2927005789909015,0.1720238095238095,0.2397727272727273,0.1978476448050484
184,MedViT2D,tissuemnist,5.0,0.8069090153299676,0.4333333333333333,0.688423046464275,0.325,42.05669403076172,0.2931765997803733,0.2805390559293523,0.2552047633280288,0.1514520202020202,0.2274621212121212,0.1684981684981685
185,MedViT2D,tissuemnist,6.0,0.8268897082202731,0.3583333333333333,0.7139128214857837,0.275,42.20434522628784,0.2512660256410256,0.2521604289318755,0.1941052683699742,0.2596590909090909,0.2424242424242424,0.1956845238095238
186,MedViT2D,tissuemnist,7.0,0.7647485573927103,0.2916666666666667,0.6657099834581286,0.25,42.021626472473145,0.2076599326599326,0.2054207842724978,0.1816046746171059,0.1822916666666666,0.1893939393939394,0.1588383838383838
187,MedViT2D,tissuemnist,8.0,0.7705215564312665,0.3916666666666666,0.6731947234452039,0.3,42.483359813690186,0.1448728354978355,0.1868061396131202,0.14155198982243,0.0812324929971988,0.1837121212121212,0.1087962962962963
188,MedViT2D,tissuemnist,9.0,0.7978752203703553,0.5,0.6598233490471533,0.375,42.40361332893372,0.4338297667245035,0.3582557996916176,0.3591811724689876,0.263548951048951,0.2803030303030303,0.2479066985645933
189,MedViT2D,tissuemnist,10.0,0.8724565525928285,0.5166666666666667,0.7353784822566849,0.425,42.37235403060913,0.2724603174603174,0.3052657169890664,0.2696565017636181,0.2834821428571428,0.3418560606060606,0.2812878787878787
190,MedViT2D,tissuemnist,11.0,0.8352067197028007,0.4833333333333333,0.6855405292384849,0.4,42.31029319763184,0.350247893997894,0.3988124649565461,0.3610844748858447,0.2150735294117647,0.2534090909090909,0.2186507936507936
191,MedViT2D,tissuemnist,12.0,0.8390943956461427,0.4583333333333333,0.7029967518739604,0.375,42.211381912231445,0.2847883597883597,0.3433772878369178,0.2944295510084984,0.3768939393939394,0.3693181818181818,0.3357142857142857
192,MedViT2D,tissuemnist,13.0,0.7992343027646839,0.3833333333333333,0.6985521198477588,0.4,42.320507287979126,0.2941666666666667,0.3510269609315551,0.2922875313453578,0.3023504273504273,0.2649621212121212,0.2726449275362319
193,MedViT2D,tissuemnist,14.0,0.8543823397941109,0.4666666666666667,0.7180220631282871,0.425,42.209487199783325,0.3899926992073425,0.3396582387160078,0.3345191890638788,0.2286458333333333,0.3418560606060606,0.2663690476190475
194,MedViT2D,tissuemnist,15.0,0.8290022410167492,0.3833333333333333,0.7201522168149691,0.275,41.92735815048218,0.2549627198154991,0.2389021761984861,0.2176003344481605,0.2792467948717948,0.2632575757575758,0.233298088972431
195,MedViT2D,tissuemnist,16.0,0.8706469941779817,0.4666666666666667,0.8202525077207472,0.4,42.0400664806366,0.5021561771561771,0.4586062968080419,0.4476092455931165,0.2986111111111111,0.2589015151515151,0.2602214541730671
196,MedViT2D,tissuemnist,17.0,0.7754510518716022,0.2833333333333333,0.6780130730029311,0.15,42.55642819404602,0.3565705128205128,0.1758181394929713,0.1441088516746411,0.0214285714285714,0.125,0.0365853658536585
197,MedViT2D,tissuemnist,18.0,0.8834985945083353,0.5583333333333333,0.7395642626234064,0.45,42.26190447807312,0.4710575215912852,0.4260165104729865,0.4293316066973059,0.2268830128205128,0.3428030303030303,0.266540404040404
198,MedViT2D,tissuemnist,19.0,0.8740732697723494,0.5416666666666666,0.7429985529853083,0.425,42.458470821380615,0.4366302053802053,0.4403230630982418,0.3999011952959321,0.2270021645021644,0.3617424242424242,0.2661231884057971
199,MedViT2D,tissuemnist,20.0,0.8622238940939961,0.375,0.6967474570775388,0.3,42.26555562019348,0.3721861471861472,0.3496324817774039,0.2838216646771464,0.1620698380566801,0.2539772727272728,0.1553081232492997
200,MedViT3D,adrenalmnist3d,1.0,0.646435532872562,0.781986531986532,0.5092715650908171,0.7684563758389261,3.885326862335205,0.0,0.0,0.0,0.0,0.0,0.0
201,MedViT3D,adrenalmnist3d,2.0,0.8653843756104251,0.781986531986532,0.7284981963166888,0.7684563758389261,3.8318192958831783,0.0,0.0,0.0,0.0,0.0,0.0
202,MedViT3D,adrenalmnist3d,3.0,0.875288328463786,0.781986531986532,0.7459021580912601,0.7684563758389261,3.92937445640564,0.0,0.0,0.0,0.0,0.0,0.0
203,MedViT3D,adrenalmnist3d,4.0,0.8890034121465769,0.781986531986532,0.7765331308145055,0.7684563758389261,4.47944712638855,0.0,0.0,0.0,0.0,0.0,0.0
204,MedViT3D,adrenalmnist3d,5.0,0.9594740057603351,0.8392255892255892,0.8120372128346306,0.7785234899328859,3.998894453048706,1.0,0.2625482625482625,0.4159021406727828,0.7142857142857143,0.072463768115942,0.131578947368421
205,MedViT3D,adrenalmnist3d,6.0,0.9790159219653298,0.9478114478114478,0.8215302828934877,0.8154362416107382,3.912677526473999,0.8716981132075472,0.8918918918918919,0.8816793893129771,0.609375,0.5652173913043478,0.5864661654135338
206,MedViT3D,adrenalmnist3d,7.0,0.995208032882952,0.9436026936026936,0.7919119043098538,0.7348993288590604,3.8293511867523193,0.8,0.9884169884169884,0.8842832469775475,0.4431818181818182,0.5652173913043478,0.4968152866242038
207,MedViT3D,adrenalmnist3d,8.0,0.9739164044869104,0.7870370370370371,0.7652047338776027,0.7751677852348994,3.816546440124512,1.0,0.0231660231660231,0.0452830188679245,1.0,0.0289855072463768,0.056338028169014
208,MedViT3D,adrenalmnist3d,9.0,0.9914800237728116,0.9393939393939394,0.7631795455983799,0.7449664429530202,3.846122980117798,0.7876923076923077,0.9884169884169884,0.8767123287671232,0.4615384615384615,0.6086956521739131,0.525
209,MedViT3D,adrenalmnist3d,10.0,0.9964257660705454,0.9351851851851852,0.7246376811594203,0.7818791946308725,3.7728755474090576,0.9840425531914894,0.7142857142857143,0.8277404921700223,0.6666666666666666,0.1159420289855072,0.1975308641975308
210,MedViT3D,adrenalmnist3d,11.0,0.999887785678959,0.9949494949494948,0.7709638630466426,0.7986577181208053,3.75423526763916,0.9922178988326849,0.9845559845559846,0.9883720930232558,0.6097560975609756,0.3623188405797101,0.4545454545454545
211,MedViT3D,adrenalmnist3d,12.0,0.9993848992772566,0.98989898989899,0.7241313840896146,0.8120805369127517,3.79388165473938,1.0,0.9536679536679536,0.9762845849802372,0.76,0.2753623188405797,0.4042553191489361
212,MedViT3D,adrenalmnist3d,13.0,0.9997714152719536,0.9722222222222222,0.7355230681602429,0.7953020134228188,3.717571020126343,1.0,0.8725868725868726,0.931958762886598,0.75,0.1739130434782608,0.2823529411764706
213,MedViT3D,adrenalmnist3d,14.0,1.0,0.9966329966329966,0.7594456047085628,0.8053691275167785,3.710126399993897,0.9847908745247148,1.0,0.992337164750958,0.582089552238806,0.5652173913043478,0.5735294117647058
214,MedViT3D,adrenalmnist3d,15.0,1.0,0.9974747474747476,0.7314726916017973,0.7785234899328859,3.74306321144104,0.9885496183206108,1.0,0.9942418426103646,0.5223880597014925,0.5072463768115942,0.5147058823529411
215,MedViT3D,adrenalmnist3d,16.0,0.9995927035754808,0.7129629629629629,0.7688121004999683,0.5536912751677853,3.7298238277435294,0.4316666666666666,1.0,0.6030267753201397,0.3241758241758242,0.855072463768116,0.4701195219123506
216,MedViT3D,adrenalmnist3d,17.0,0.9995843914035516,0.9949494949494948,0.7641288526042656,0.7885906040268457,3.699364185333252,1.0,0.9768339768339768,0.98828125,0.5833333333333334,0.3043478260869565,0.4
217,MedViT3D,adrenalmnist3d,18.0,1.0,0.9974747474747476,0.7796342003670654,0.7919463087248322,3.712583303451538,0.9885496183206108,1.0,0.9942418426103646,0.5636363636363636,0.4492753623188406,0.5
218,MedViT3D,adrenalmnist3d,19.0,1.0,0.9991582491582492,0.7617239415226883,0.8154362416107382,3.730621337890625,0.9961538461538462,1.0,0.9980732177263968,0.6666666666666666,0.4057971014492754,0.5045045045045045
219,MedViT3D,adrenalmnist3d,20.0,0.9996134840053033,0.5294612794612794,0.7855199038035569,0.4630872483221476,3.7139992713928223,0.3166259168704156,1.0,0.4809656453110492,0.2922374429223744,0.927536231884058,0.4444444444444444
220,MedViT3D,fracturemnist3d,1.0,0.6347480135495911,0.5267770204479065,0.6189369339243472,0.4875,3.3887293338775635,0.3429566552854224,0.4100688713597815,0.3705696388487349,0.3306715063520871,0.4079059829059828,0.3580883139099755
221,MedViT3D,fracturemnist3d,2.0,0.6990423646168161,0.549172346640701,0.6098637912125561,0.5,3.324838161468506,0.3617157229630308,0.4335638858682151,0.3943454040476457,0.3329855072463768,0.4125356125356125,0.3684311428267121
222,MedViT3D,fracturemnist3d,3.0,0.7652601938471787,0.6095423563777994,0.6155402765787056,0.4833333333333333,3.3745970726013184,0.398908771550281,0.479078231461497,0.435234295799592,0.3224043715846994,0.4002136752136752,0.356422460196045
223,MedViT3D,fracturemnist3d,4.0,0.854635353005546,0.7312560856864654,0.6152486819784325,0.5083333333333333,3.373704195022583,0.4887555349876972,0.5814100688713598,0.5292024852281391,0.3395061728395062,0.4189458689458689,0.3749928665182902
224,MedViT3D,fracturemnist3d,5.0,0.892486629222935,0.8111002921129503,0.5877717351804767,0.4583333333333333,3.442319631576538,0.5452695236067601,0.647808462915634,0.5886395152073303,0.3044289044289044,0.3764957264957265,0.3366381766381766
225,MedViT3D,fracturemnist3d,6.0,0.7864823053828878,0.6192794547224927,0.5636181029002809,0.4541666666666666,3.527639627456665,0.4680968096809681,0.5081502989086935,0.453401813514126,0.3080597533437554,0.3583333333333333,0.2920070806100218
226,MedViT3D,fracturemnist3d,7.0,0.8254481952970835,0.4907497565725414,0.5769497956926349,0.4291666666666666,3.372908592224121,0.4742457689477557,0.4186046511627907,0.3338888410002969,0.1442577030812325,0.3301282051282051,0.2007797270955165
227,MedViT3D,fracturemnist3d,8.0,0.9017263503981324,0.810126582278481,0.5705638185708684,0.4583333333333333,3.3471438884735107,0.5455562659846548,0.6476005424332585,0.5882670662700723,0.3052923997435715,0.3754985754985755,0.3361414546211909
228,MedViT3D,fracturemnist3d,9.0,0.8928116436673257,0.7906523855890945,0.6251014553599256,0.4958333333333333,3.312915325164795,0.5340264962609363,0.6323469070448243,0.5745203824755613,0.3343573988735279,0.4058404558404558,0.364429349995283
229,MedViT3D,fracturemnist3d,10.0,0.8317954692705994,0.5793573515092503,0.544097143777053,0.4291666666666666,3.3530259132385254,0.4899795501022495,0.4827343199436222,0.4194590335067773,0.2768115942028986,0.332122507122507,0.2242714570858283
230,MedViT3D,fracturemnist3d,11.0,0.895016709397301,0.815968841285297,0.5951520730326122,0.4291666666666666,3.2901382446289062,0.5431788297172913,0.6510008703220191,0.5909644666221604,0.290274189515793,0.3655270655270655,0.3046589446589446
231,MedViT3D,fracturemnist3d,12.0,0.9264046466086108,0.8354430379746836,0.5829370282569872,0.4666666666666667,3.255225419998169,0.8948933782267116,0.6716442978638938,0.6169080501280598,0.3113839285714285,0.3853988603988603,0.3444577216342324
232,MedViT3D,fracturemnist3d,13.0,0.8963088725733406,0.8149951314508277,0.5895870560343957,0.4333333333333333,3.295852899551392,0.873249299719888,0.6578491187245753,0.613466432813153,0.2922720912711226,0.3682336182336183,0.3103791538574147
233,MedViT3D,fracturemnist3d,14.0,0.8695955717443536,0.6007789678675755,0.6036439535522721,0.4083333333333333,3.2672340869903564,0.6271210182160843,0.4629756869690908,0.4199714774781983,0.3538011695906433,0.358974358974359,0.2346562567772717
234,MedViT3D,fracturemnist3d,15.0,0.880479745565923,0.7731256085686465,0.6009281906886351,0.4208333333333333,3.225618600845337,0.673572500530408,0.6267336458349239,0.6011380876359903,0.544435790931118,0.3863031091291961,0.3082411934511446
235,MedViT3D,fracturemnist3d,16.0,0.8887420808248465,0.75365141187926,0.6131877103039777,0.4,3.227702379226685,0.6787637025643023,0.640618081321668,0.6419900805198652,0.423244972658708,0.3799083364300755,0.3028015068412811
236,MedViT3D,fracturemnist3d,17.0,0.9679577068672488,0.8393378773125608,0.5378008967425577,0.4125,3.27385687828064,0.8350344217413262,0.7144558601106948,0.7082021085416551,0.4008121630072849,0.3641490152359717,0.3524580794542278
237,MedViT3D,fracturemnist3d,18.0,0.91314644661861,0.7468354430379747,0.5929970233715586,0.3958333333333333,3.250495195388794,0.6989333417904846,0.6517897587019478,0.6574485027859577,0.3422715364462936,0.3827387588257154,0.2833929820231189
238,MedViT3D,fracturemnist3d,19.0,0.9770208479158398,0.9162609542356378,0.6065471731682478,0.4166666666666667,3.2232906818389893,0.901345029239766,0.8765974989693555,0.8869744356040249,0.425130278526505,0.4276570048309179,0.3695694771791223
239,MedViT3D,fracturemnist3d,20.0,0.9964947020775418,0.9785783836416748,0.5899185028432563,0.425,3.2109293937683105,0.9735151683584116,0.9660781762721292,0.9696450107570148,0.4167429193899782,0.4311810974854453,0.4144471026049973
240,MedViT3D,nodulemnist3d,1.0,0.7695740126087554,0.7452504317789291,0.7508257113821138,0.7935483870967742,4.403445720672607,0.0,0.0,0.0,0.0,0.0,0.0
241,MedViT3D,nodulemnist3d,2.0,0.8072195926704246,0.772020725388601,0.7963033536585366,0.8161290322580645,3.4233553409576416,0.8780487804878049,0.1220338983050847,0.2142857142857142,1.0,0.109375,0.1971830985915492
242,MedViT3D,nodulemnist3d,3.0,0.8289647858279161,0.812607944732297,0.805640243902439,0.8354838709677419,3.3969764709472656,0.825,0.335593220338983,0.4771084337349398,0.8421052631578947,0.25,0.3855421686746988
243,MedViT3D,nodulemnist3d,4.0,0.8211992065518392,0.8255613126079447,0.7983993902439025,0.8354838709677419,3.407142162322998,0.746031746031746,0.4779661016949152,0.5826446280991735,0.696969696969697,0.359375,0.4742268041237113
244,MedViT3D,nodulemnist3d,5.0,0.8639589920851584,0.8298791018998273,0.8476880081300814,0.8419354838709677,3.518949270248413,0.85,0.4033898305084746,0.5471264367816092,0.8947368421052632,0.265625,0.4096385542168674
245,MedViT3D,nodulemnist3d,6.0,0.8613076182807312,0.844559585492228,0.8185975609756099,0.8354838709677419,3.43198561668396,0.7979274611398963,0.5220338983050847,0.6311475409836066,0.6666666666666666,0.40625,0.5048543689320388
246,MedViT3D,nodulemnist3d,7.0,0.8923227998507375,0.8411053540587219,0.8610899390243902,0.8387096774193549,3.4927914142608643,0.8675496688741722,0.4440677966101695,0.5874439461883408,0.7916666666666666,0.296875,0.4318181818181818
247,MedViT3D,nodulemnist3d,8.0,0.8452776086572263,0.8195164075993091,0.8046875000000001,0.7903225806451613,3.5556626319885254,0.6310975609756098,0.7016949152542373,0.6645264847512039,0.4935064935064935,0.59375,0.5390070921985816
248,MedViT3D,nodulemnist3d,9.0,0.911483394544062,0.8376511226252159,0.8751270325203252,0.8419354838709677,3.560001850128174,0.9147286821705426,0.4,0.5566037735849056,0.8947368421052632,0.265625,0.4096385542168674
249,MedViT3D,nodulemnist3d,10.0,0.9408252646463852,0.8514680483592401,0.8676321138211383,0.8483870967741935,3.560231685638428,0.948905109489051,0.4406779661016949,0.6018518518518519,0.9047619047619048,0.296875,0.4470588235294118
250,MedViT3D,nodulemnist3d,11.0,0.9616434589626254,0.911917098445596,0.8624237804878049,0.8419354838709677,3.589606285095215,0.9447004608294932,0.6949152542372882,0.80078125,0.7142857142857143,0.390625,0.5050505050505051
251,MedViT3D,nodulemnist3d,12.0,0.9649154506353478,0.8644214162348878,0.8451473577235772,0.7516129032258064,3.63977313041687,0.6658653846153846,0.9389830508474576,0.7791842475386779,0.4424778761061947,0.78125,0.5649717514124294
252,MedViT3D,nodulemnist3d,13.0,0.9763418897421294,0.9438687392055268,0.8363185975609757,0.8387096774193549,3.62102484703064,0.9323308270676692,0.8406779661016949,0.8841354723707665,0.6458333333333334,0.484375,0.5535714285714286
253,MedViT3D,nodulemnist3d,14.0,0.9863856865094172,0.952504317789292,0.8210746951219512,0.8387096774193549,3.652552843093872,0.9316546762589928,0.8779661016949153,0.9040139616055848,0.6206896551724138,0.5625,0.5901639344262295
254,MedViT3D,nodulemnist3d,15.0,0.9842567315434924,0.9412780656303972,0.796557418699187,0.8290322580645161,3.7218055725097656,0.9315589353612168,0.8305084745762712,0.8781362007168458,0.6486486486486487,0.375,0.4752475247524752
255,MedViT3D,nodulemnist3d,16.0,0.9877290492369936,0.8877374784110535,0.839430894308943,0.7096774193548387,3.6748476028442383,0.697841726618705,0.9864406779661016,0.8174157303370787,0.4044117647058823,0.859375,0.55
256,MedViT3D,nodulemnist3d,17.0,0.9956006834652472,0.966321243523316,0.8431783536585367,0.8161290322580645,3.705676317214966,0.8950617283950617,0.9830508474576272,0.936995153473344,0.5421686746987951,0.703125,0.6122448979591837
257,MedViT3D,nodulemnist3d,18.0,0.993660270636526,0.9585492227979274,0.8554369918699187,0.7838709677419354,3.757783889770508,0.88,0.9694915254237289,0.9225806451612903,0.4838709677419355,0.703125,0.5732484076433121
258,MedViT3D,nodulemnist3d,19.0,0.9985584382426302,0.9766839378238342,0.7918572154471545,0.8483870967741935,3.7438302040100098,0.9962962962962963,0.911864406779661,0.952212389380531,0.9047619047619048,0.296875,0.4470588235294118
